time,linear_x,linear_y,linear_z,rotation_x,rotation_y,rotation_z
750.3,0.025608393,0.13286964,0.202381042,-0.434808322,0.152308936,-0.197376646
750.4,0.027221078,0.146379394,0.197162678,-0.411164021,0.114451959,-0.186685252
750.5,0.028689956,0.159001708,0.190266039,-0.382743871,0.073792677,-0.173820164
750.6,0.030020431,0.170523068,0.181681504,-0.349709768,0.030820345,-0.158945079
750.7,0.031227941,0.180735163,0.171409364,-0.31229183,-0.013934408,-0.142256072
750.8,0.032301199,0.189465063,0.159461597,-0.2707515,-0.059938659,-0.123951738
750.9,0.033229973,0.196597837,0.145865756,-0.225345416,-0.106687675,-0.104207716
751,0.033990061,0.202079633,0.130669344,-0.176310128,-0.153711606,-0.083169359
751.1,0.034542674,0.205899584,0.113942165,-0.123875713,-0.200557766,-0.060965982
751.2,0.03486018,0.208062822,0.095775984,-0.068297129,-0.246762702,-0.037736038
751.3,0.034921655,0.208569992,0.076281976,-0.00988308,-0.291833386,-0.013647573
751.4,0.034720519,0.207411636,0.055587851,0.050992495,-0.335246735,0.01109588
751.5,0.034249671,0.20457209,0.033836104,0.113894778,-0.37646079,0.036260234
751.6,0.033517023,0.200030279,0.01118314,0.178332464,-0.414922093,0.061584087
751.7,0.032541498,0.193749688,-0.012202322,0.243748614,-0.450060161,0.086771304
751.8,0.031356533,0.185664508,-0.036143025,0.309501431,-0.481277701,0.111477979
751.9,0.030006501,0.175679277,-0.060458657,0.374856523,-0.507957647,0.13531117
752,0.028540458,0.163696479,-0.084970559,0.439015025,-0.529503692,0.15785561
752.1,0.026999141,0.149667535,-0.109502624,0.501181352,-0.545408481,0.178727094
752.2,0.025386608,0.133643036,-0.133877392,0.560644926,-0.555319459,0.197630016
752.3,0.023693909,0.115790983,-0.157909561,0.61683305,-0.559064911,0.214386751
752.4,0.02188655,0.096368729,-0.181401369,0.669304591,-0.556623225,0.228920353
752.5,0.019932639,0.075662404,-0.204143652,0.717688797,-0.548053472,0.241200313
752.6,0.017815985,0.053929806,-0.225922802,0.761610435,-0.533430731,0.251185356
752.7,0.015531631,0.031380796,-0.246530206,0.80065121,-0.512826558,0.258800243
752.8,0.013098512,0.008203815,-0.265768968,0.834373454,-0.486345061,0.263959384
752.9,0.010519524,-0.015384936,-0.283454668,0.862386888,-0.454184048,0.266617982
753,0.007775234,-0.039108423,-0.299411314,0.884411634,-0.416675103,0.266812322
753.1,0.004846337,-0.062638653,-0.313467034,0.900291183,-0.374270728,0.264658438
753.2,0.001715495,-0.085645019,-0.325453832,0.909947363,-0.327484172,0.260308941
753.3,-0.001615792,-0.107849055,-0.335213291,0.913309097,-0.276822551,0.253897688
753.4,-0.005132003,-0.129048914,-0.342605202,0.910267101,-0.222756241,0.245509896
753.5,-0.008791344,-0.149098833,-0.347514623,0.900684986,-0.165742504,0.235197377
753.6,-0.012558152,-0.167859538,-0.349853167,0.884459925,-0.106282453,0.223026527
753.7,-0.016416543,-0.18515536,-0.349555191,0.861590371,-0.044968481,0.209125158
753.8,-0.020358823,-0.200766781,-0.346571981,0.832207377,0.017512717,0.193695987
753.9,-0.024383152,-0.214462791,-0.340868423,0.796550161,0.080425144,0.176989051
754,-0.028472859,-0.226050685,-0.332424747,0.754905804,0.143049494,0.159251744
754.1,-0.032594313,-0.235413334,-0.321241777,0.707551142,0.204733093,0.140686956
754.2,-0.036701177,-0.242515063,-0.307346412,0.654728967,0.264902083,0.121440697
754.3,-0.040726089,-0.247380121,-0.290794725,0.596663181,0.32304068,0.101618574
754.4,-0.044610175,-0.250062691,-0.27167114,0.533593695,0.378660885,0.081313689
754.5,-0.048283417,-0.250627674,-0.250085342,0.465804174,0.431285945,0.060625973
754.6,-0.051695357,-0.2491495,-0.226169495,0.393627777,0.480455623,0.039663836
754.7,-0.054789077,-0.245722939,-0.200076381,0.317433522,0.52574554,0.018532523
754.8,-0.057505715,-0.240474778,-0.171979403,0.237606486,0.56678708,-0.002679927
754.9,-0.059781068,-0.233568458,-0.142072812,0.154533243,0.603278486,-0.023911035
755,-0.061549472,-0.225201294,-0.110571978,0.068596017,0.634986092,-0.045124615
755.1,-0.062751234,-0.215594951,-0.077712994,-0.019825006,0.661737862,-0.066305075
755.2,-0.063332117,-0.204979774,-0.043751711,-0.110340652,0.683408024,-0.087444964
755.3,-0.063246287,-0.193570677,-0.008961731,-0.202529703,0.699892259,-0.108523622
755.4,-0.06247422,-0.181536996,0.026369616,-0.295903218,0.711074559,-0.129477988
755.5,-0.061025464,-0.168975315,0.061947578,-0.38986589,0.716797991,-0.150174089
755.6,-0.058942135,-0.155899809,0.097477768,-0.483693773,0.716856581,-0.170393876
755.7,-0.056276873,-0.142260325,0.132673271,-0.576546887,0.711020025,-0.18984971
755.8,-0.053102374,-0.127985189,0.167258463,-0.667520097,0.699087524,-0.208225867
755.9,-0.049475398,-0.113030801,0.200968579,-0.755715875,0.680948356,-0.225230797
756,-0.045445807,-0.09741402,0.233546126,-0.840305527,0.656620236,-0.240635835
756.1,-0.041048873,-0.08121149,0.264737049,-0.920552726,0.626246705,-0.254282233
756.2,-0.03631915,-0.064528127,0.294290056,-0.995792169,0.590057534,-0.266054971
756.3,-0.031288568,-0.047454261,0.321959804,-1.065381551,0.548314993,-0.275841645
756.4,-0.026027059,-0.030035974,0.347513804,-1.128658985,0.501276868,-0.283500315
756.5,-0.020600521,-0.012274254,0.370739109,-1.184932807,0.449194274,-0.288855183
756.6,-0.015090922,0.005848891,0.391446855,-1.233509646,0.392340767,-0.291720261
756.7,-0.009567301,0.024333494,0.409472904,-1.27374565,0.331054547,-0.291937119
756.8,-0.004086824,0.043133789,0.424675808,-1.305094938,0.265767783,-0.289406508
756.9,0.00130507,0.062151195,0.436934005,-1.327134997,0.19701075,-0.284100011
757,0.006579214,0.08124695,0.446144377,-1.339563807,0.125391788,-0.276051487
757.1,0.011708508,0.100262703,0.45222308,-1.342180944,0.051568022,-0.265338122
757.2,0.01666494,0.119035707,0.455107539,-1.334869013,-0.023777323,-0.25206493
757.3,0.021431304,0.137401333,0.454758786,-1.317589381,-0.099942129,-0.236361391
757.4,0.025985784,0.155185129,0.451162127,-1.290392635,-0.176200391,-0.218389136
757.5,0.030317039,0.172194254,0.444326214,-1.253434161,-0.251796578,-0.198351615
757.6,0.034428263,0.188218418,0.434281207,-1.206980337,-0.325951888,-0.17649517
757.7,0.038311303,0.203044355,0.4210774,-1.151395511,-0.397886907,-0.153095969
757.8,0.041974501,0.216478724,0.404785881,-1.087112865,-0.466853782,-0.128436838
757.9,0.045397832,0.228366177,0.385500566,-1.014604644,-0.53216245,-0.102786443
758,0.048571188,0.238590115,0.363341122,-0.934369558,-0.593185014,-0.076394539
758.1,0.051478373,0.247051741,0.338453514,-0.846949754,-0.649334612,-0.049509467
758.2,0.054114943,0.253637581,0.311007608,-0.75297142,-0.70002993,-0.022410014
758.3,0.056498845,0.258195711,0.28119105,-0.653183157,-0.744671459,0.004568238
758.4,0.058659391,0.260541389,0.249202222,-0.548462696,-0.782653074,0.031034078
758.5,0.060616268,0.260499044,0.215245244,-0.439773709,-0.81341758,0.05657984
758.6,0.06238233,0.257968031,0.179530359,-0.328077811,-0.836539425,0.080848642
758.7,0.063931704,0.252982112,0.142279602,-0.214236941,-0.851798921,0.10360157
758.8,0.065196807,0.245731938,0.1037353,-0.098949364,-0.859209783,0.124752125
758.9,0.066089932,0.236534831,0.06416697,0.017248399,-0.858983213,0.144348244
759,0.066519275,0.225761288,0.023872372,0.133912729,-0.851439269,0.162507062
759.1,0.066416014,0.213748842,-0.01682855,0.250588035,-0.83690468,0.179330419
759.2,0.065750963,0.200739385,-0.057605054,0.36671395,-0.815639366,0.194837843
759.3,0.064534067,0.186863292,-0.09812798,0.481583885,-0.787820006,0.208943758
759.4,0.062796677,0.172169916,-0.138078946,0.594368238,-0.753578773,0.221482838
759.5,0.060590008,0.156682843,-0.177153799,0.704182898,-0.713071056,0.232264718
759.6,0.057945119,0.140448963,-0.215061297,0.81016561,-0.666533722,0.241127662
759.7,0.054900329,0.123558377,-0.251519622,0.91152407,-0.614307214,0.247965856
759.8,0.051477637,0.106129369,-0.286254547,1.007538173,-0.556815057,0.252721215
759.9,0.047715517,0.088272383,-0.319001469,1.097526022,-0.494517595,0.255350704
760,0.043659916,0.070057129,-0.349510943,1.180801289,-0.427870557,0.255792826
760.1,0.039375304,0.051504289,-0.377555959,1.256654275,-0.357312862,0.253955852
760.2,0.034930273,0.032608882,-0.402937418,1.324373894,-0.283292341,0.24973805
760.3,0.030387738,0.013384,-0.425485382,1.383305619,-0.206315255,0.243071091
760.4,0.0257873,-0.006099283,-0.445056133,1.432915631,-0.126989478,0.233963754
760.5,0.021153219,-0.025698925,-0.461527392,1.472828909,-0.046034498,0.22252084
760.6,0.01649335,-0.04522374,-0.474794812,1.502821017,0.035751291,0.208926415
760.7,0.01181633,-0.064476123,-0.484772906,1.522770505,0.117547996,0.193402249
760.8,0.007130014,-0.083286749,-0.491399789,1.532608645,0.198561483,0.176169215
760.9,0.00246034,-0.101516105,-0.494642866,1.532303101,0.278030027,0.157439582
761,-0.002185535,-0.119018619,-0.49450085,1.52189432,0.355186539,0.137448179
761.1,-0.006809802,-0.135593409,-0.491000103,1.501563835,0.429205352,0.116501923
761.2,-0.011449897,-0.150959049,-0.484186318,1.471687307,0.499179573,0.095010026
761.3,-0.016149303,-0.164779715,-0.474116399,1.432825025,0.564160872,0.073464067
761.4,-0.020956937,-0.176737751,-0.460855767,1.385640263,0.623254121,0.052367107
761.5,-0.025877386,-0.186616004,-0.444483432,1.330783066,0.675722994,0.032145458
761.6,-0.03088441,-0.194343085,-0.425101733,1.268800273,0.72104813,0.013091052
761.7,-0.035916641,-0.199976257,-0.402844852,1.200121547,0.758910109,-0.00463485
761.8,-0.040909378,-0.203635568,-0.377880443,1.125121907,0.789113473,-0.020944475
761.9,-0.045807145,-0.205434065,-0.350403751,1.044211273,0.811506995,-0.03575471
762,-0.050562661,-0.205448028,-0.320627449,0.957887394,0.825953379,-0.048953413
762.1,-0.055141814,-0.203740895,-0.288774339,0.866719416,0.832362604,-0.06041994
762.2,-0.059499248,-0.200414754,-0.255076055,0.771278835,0.830757403,-0.070078575
762.3,-0.063579857,-0.195644583,-0.219777144,0.67207482,0.821315573,-0.077940309
762.4,-0.067310645,-0.189665564,-0.183139107,0.569544022,0.804354613,-0.084099272
762.5,-0.070617629,-0.182721876,-0.145439337,0.464100202,0.780269285,-0.088686438
762.6,-0.073457985,-0.175014956,-0.106964164,0.35620309,0.749469294,-0.091816659
762.7,-0.075804194,-0.166690073,-0.067999401,0.246389309,0.712363011,-0.09356989
762.8,-0.077626282,-0.157868846,-0.028824371,0.135240534,0.669395731,-0.094019728
762.9,-0.078901403,-0.148698406,0.010287857,0.023313215,0.621106134,-0.093283916
763,-0.079587902,-0.139373963,0.049065894,-0.088912728,0.568148582,-0.09155289
763.1,-0.079646819,-0.130111394,0.087236728,-0.201022539,0.511254174,-0.089068208
763.2,-0.079054312,-0.121085737,0.124528441,-0.312596707,0.451150483,-0.086061644
763.3,-0.077822147,-0.112379255,0.160679055,-0.423132647,0.38849385,-0.082696642
763.4,-0.075974444,-0.103977405,0.195447025,-0.532016615,0.323859716,-0.07905403
763.5,-0.073564753,-0.095816946,0.228617243,-0.638568579,0.257794871,-0.075171935
763.6,-0.070625258,-0.087853993,0.259999938,-0.742131483,0.190892368,-0.071111661
763.7,-0.067172131,-0.080107972,0.28942417,-0.84214669,0.123835572,-0.067005056
763.8,-0.063212679,-0.072658201,0.316731562,-0.938173547,0.057384308,-0.063055639
763.9,-0.058739561,-0.065605132,0.341774135,-1.029853255,-0.007681222,-0.059500806
764,-0.053763125,-0.05902994,0.364416895,-1.116856205,-0.070617633,-0.056567607
764.1,-0.048299045,-0.052978912,0.384541818,-1.198853159,-0.130744842,-0.054450665
764.2,-0.042376041,-0.047471647,0.402049604,-1.275519792,-0.18744387,-0.053315239
764.3,-0.036032163,-0.042509208,0.4168582,-1.346549703,-0.240154787,-0.053303013
764.4,-0.029306297,-0.038059803,0.428901349,-1.411641086,-0.28840183,-0.054516526
764.5,-0.022274622,-0.034023557,0.438129932,-1.470449869,-0.331842606,-0.056980246
764.6,-0.015030116,-0.030202899,0.444517458,-1.522535717,-0.370309004,-0.060603108
764.7,-0.007690319,-0.0263088,0.448066868,-1.567346241,-0.403803558,-0.065174532
764.8,-3.92E-04,-0.022010653,0.448813895,-1.604261385,-0.432442248,-0.07040625
764.9,0.006753207,-0.017006435,0.446824099,-1.632680629,-0.456373017,-0.076000255
765,0.013657622,-0.011075163,0.442185025,-1.652104299,-0.475716272,-0.081704964
765.1,0.020252411,-0.004087362,0.434997656,-1.662167409,-0.490554858,-0.087331699
765.2,0.026491048,0.004019613,0.425371668,-1.66262119,-0.500965988,-0.092734065
765.3,0.032339382,0.013270979,0.413425094,-1.653296594,-0.507056329,-0.0977786
765.4,0.037764378,0.023660693,0.399285777,-1.634088608,-0.508967501,-0.102336784
765.5,0.042752252,0.035131306,0.383090413,-1.604979409,-0.506849182,-0.106305191
765.6,0.047299744,0.047550669,0.364979945,-1.566076679,-0.500827996,-0.109632947
765.7,0.051436972,0.060713826,0.345093397,-1.517626839,-0.491006505,-0.112326943
765.8,0.055186834,0.074378888,0.323563974,-1.459982817,-0.477501993,-0.114422264
765.9,0.058566976,0.088317967,0.300520164,-1.39353895,-0.460502453,-0.11593383
766,0.061579527,0.102351397,0.276090573,-1.318675381,-0.440299874,-0.116820567
766.1,0.06421079,0.116346805,0.250408576,-1.235743438,-0.417280882,-0.116984452
766.2,0.066448845,0.130191345,0.223613674,-1.145093274,-0.391884478,-0.116298912
766.3,0.068274506,0.143764779,0.195848873,-1.047112289,-0.36456116,-0.114640696
766.4,0.069679985,0.156936262,0.167257331,-0.942238577,-0.335761187,-0.111899803
766.5,0.070657975,0.169583619,0.137981518,-0.830941178,-0.305949359,-0.107965367
766.6,0.071186866,0.181612117,0.108165676,-0.713690308,-0.275618437,-0.102708943
766.7,0.071253007,0.192947318,0.077959271,-0.590955598,-0.245271079,-0.095991519
766.8,0.070841234,0.203498456,0.047517596,-0.463246855,-0.215366737,-0.08770209
766.9,0.069974722,0.213114125,0.016997624,-0.331178344,-0.186260339,-0.077808161
767,0.068691065,0.221562177,-0.013449302,-0.195513858,-0.158171827,-0.066385784
767.1,0.067050655,0.228551241,-0.043683738,-0.057160052,-0.13120664,-0.05360803
767.2,0.06511966,0.233783372,-0.073579802,0.082890635,-0.105414025,-0.039698514
767.3,0.062941579,0.237007901,-0.103021801,0.223634374,-0.080846481,-0.024878217
767.4,0.060557308,0.238049851,-0.131898536,0.36410786,-0.057588647,-0.009334156
767.5,0.057978164,0.236807284,-0.160098908,0.50340079,-0.035749607,0.006781241
767.6,0.055215562,0.233233808,-0.187510647,0.640642396,-0.01543872,0.023333864
767.7,0.052272873,0.227327753,-0.214021037,0.774989709,0.003249075,0.040196554
767.8,0.049145578,0.219136431,-0.239517479,0.905635913,0.020228477,0.05725338
767.9,0.045817863,0.208766118,-0.263885929,1.031830701,0.035411483,0.074411876
768,0.042274012,0.196380501,-0.287008506,1.152892283,0.04870828,0.091605917
768.1,0.038493758,0.182179113,-0.308761848,1.26819292,0.060051297,0.10877886
768.2,0.034458647,0.166363585,-0.329018633,1.377122591,0.069432628,0.125852519
768.3,0.030181574,0.149109263,-0.347651663,1.479051105,0.076933357,0.142699394
768.4,0.025679931,0.130556018,-0.364538733,1.573311237,0.082728625,0.159132922
768.5,0.020987736,0.110818943,-0.379566557,1.659208123,0.087067923,0.174918743
768.6,0.016149085,0.090009171,-0.392632517,1.736047858,0.090242827,0.18979803
768.7,0.011200165,0.068254748,-0.40364479,1.803171008,0.092554486,0.203512877
768.8,0.00617018,0.045718077,-0.412522026,1.859984522,0.094285025,0.215829429
768.9,0.001086017,0.022611372,-0.419191859,1.905993316,0.09567118,0.226559989
769,-0.004053767,-7.92E-04,-0.423588732,1.940831977,0.096882465,0.235582696
769.1,-0.009248237,-0.024155691,-0.425650707,1.964283431,0.098014535,0.242850337
769.2,-0.014517695,-0.047108252,-0.425316696,1.976270413,0.09910998,0.248376681
769.3,-0.019867141,-0.069284412,-0.422526549,1.976809998,0.100206672,0.252197798
769.4,-0.025276729,-0.090381213,-0.417225586,1.965948717,0.101394985,0.25432124
769.5,-0.03070679,-0.11019478,-0.409371812,1.943702577,0.102854705,0.254688149
769.6,-0.036082466,-0.12862432,-0.398943965,1.910038709,0.104851915,0.253166244
769.7,-0.041319129,-0.145646044,-0.385945984,1.864896922,0.107700357,0.249574952
769.8,-0.046320759,-0.161276906,-0.370408171,1.80823538,0.111712153,0.243723294
769.9,-0.050997915,-0.175550209,-0.352385421,1.740068384,0.117163958,0.235438275
770,-0.055267332,-0.188508016,-0.331956226,1.660481633,0.124284657,0.224575926
770.1,-0.059051711,-0.200198198,-0.309222796,1.569637342,0.133248987,0.211025938
770.2,-0.062282846,-0.210658774,-0.28431139,1.467791858,0.144157065,0.194727493
770.3,-0.064919466,-0.219889069,-0.257370069,1.355335461,0.156998662,0.1756998
770.4,-0.066942491,-0.227826541,-0.228563193,1.232833137,0.171626806,0.154069471
770.5,-0.06835924,-0.23435649,-0.19806468,1.101030016,0.187771759,0.130066719
770.6,-0.069178769,-0.239360951,-0.166054885,0.960798122,0.205103777,0.103979111
770.7,-0.069403098,-0.24278315,-0.132723683,0.813044801,0.223313715,0.076083498
770.8,-0.069013466,-0.244662525,-0.098278462,0.658639411,0.242158007,0.04660054
770.9,-0.067980828,-0.245109255,-0.062951258,0.498411444,0.2614308,0.015708054
771,-0.06630472,-0.244226002,-0.026998695,0.333230576,0.28087384,-0.016388404
771.1,-0.064006177,-0.242024981,0.009307244,0.164118694,0.300083294,-0.049371626
771.2,-0.061164714,-0.238395716,0.045693379,-0.007683665,0.318479608,-0.082773542
771.3,-0.05787834,-0.233147157,0.081896656,-0.180747349,0.335368051,-0.116011203
771.4,-0.054256078,-0.226096784,0.117666646,-0.35356669,0.350054665,-0.14847728
771.5,-0.050368041,-0.217146631,0.152759436,-0.524683179,0.361945198,-0.179626825
771.6,-0.046276838,-0.206297298,0.186929488,-0.692743666,0.370567511,-0.209006483
771.7,-0.042035748,-0.193597427,0.219926817,-0.856467569,0.375517024,-0.236216036
771.8,-0.037712819,-0.179074829,0.251503325,-1.014565584,0.376381123,-0.260843217
771.9,-0.033389991,-0.162708128,0.281424218,-1.165690456,0.372713845,-0.282432431
772,-0.029153735,-0.144467096,0.30947737,-1.30847332,0.364093532,-0.300522
772.1,-0.025064688,-0.124397129,0.335473793,-1.44163917,0.350231824,-0.314732209
772.2,-0.021145747,-0.102689736,0.359239995,-1.564129008,0.331063565,-0.324848199
772.3,-0.017374987,-0.079689847,0.380607687,-1.675156401,0.30675839,-0.330843638
772.4,-0.013706102,-0.055834849,0.399408506,-1.774167464,0.277649724,-0.332833091
772.5,-0.01011047,-0.03156589,0.415477768,-1.860742032,0.244130731,-0.330988086
772.6,-0.006563117,-0.007265566,0.428664175,-1.934504447,0.20658306,-0.325471988
772.7,-0.003069213,0.016749035,0.438839567,-1.995099537,0.165372007,-0.316427616
772.8,3.69E-04,0.040192,0.445903267,-2.042229337,0.120890173,-0.304009612
772.9,0.003749299,0.062773308,0.449780629,-2.075709216,0.073599931,-0.288422507
773,0.007079868,0.084195815,0.450419584,-2.095488804,0.024035544,-0.269928783
773.1,0.010358834,0.104185178,0.447790131,-2.101624448,-0.027235283,-0.248821817
773.2,0.013577285,0.122524145,0.441887993,-2.09423333,-0.079655274,-0.225388986
773.3,0.016715634,0.139060233,0.43273963,-2.073470622,-0.132689311,-0.199898573
773.4,0.019750262,0.153679013,0.42040501,-2.039553397,-0.18579582,-0.172621519
773.5,0.022663527,0.166265695,0.404974837,-1.99281121,-0.238385582,-0.14386869
773.6,0.025450948,0.176688032,0.386564836,-1.933720896,-0.289807781,-0.114010211
773.7,0.028122431,0.184817615,0.365310624,-1.86289034,-0.339383322,-0.083456027
773.8,0.030666412,0.190576516,0.341367156,-1.780999574,-0.386468538,-0.052606887
773.9,0.033059414,0.193976694,0.314912593,-1.688733216,-0.430509838,-0.02180699
774,0.035258844,0.195125349,0.286153218,-1.586748887,-0.471056429,0.008671733
774.1,0.037217118,0.194192812,0.25532553,-1.475695561,-0.507728835,0.038607144
774.2,0.03889138,0.191365664,0.222693113,-1.356263727,-0.540169939,0.067785425
774.3,0.040253833,0.186812909,0.188540281,-1.229228505,-0.568013046,0.095969147
774.4,0.041291769,0.180678823,0.153165349,-1.095461704,-0.590882333,0.122891285
774.5,0.042008364,0.173094882,0.116876017,-0.955914109,-0.608415589,0.148269867
774.6,0.042408166,0.164191303,0.07998698,-0.811590345,-0.620286191,0.171824588
774.7,0.042501074,0.154095622,0.042817677,-0.663538417,-0.626208178,0.1932812
774.8,0.042313561,0.142921989,0.005688523,-0.512853505,-0.625930595,0.212365296
774.9,0.041873431,0.130766699,-0.031084494,-0.360679398,-0.61923845,0.228800318
775,0.041222014,0.117721864,-0.067194789,-0.208187301,-0.605975664,0.242323399
775.1,0.04038113,0.103904423,-0.102347691,-0.056529387,-0.586084552,0.252718093
775.2,0.039369522,0.089483038,-0.13625983,0.093214233,-0.559642329,0.259847877
775.3,0.038184028,0.07468413,-0.168657082,0.240067996,-0.526870174,0.263670355
775.4,0.036821593,0.059770323,-0.199273945,0.383156537,-0.488108583,0.26422296
775.5,0.035277723,0.045002614,-0.227856073,0.521670372,-0.443772225,0.261589175
775.6,0.033552798,0.030607345,-0.254166012,0.654827151,-0.394310583,0.25586537
775.7,0.031670716,0.016765589,-0.277989748,0.781854742,-0.340195074,0.247147994
775.8,0.029656573,0.003627891,-0.299141441,0.902008442,-0.281935508,0.235546117
775.9,0.027526262,-0.008658003,-0.317464766,1.014611581,-0.220111037,0.221209297
776,0.025291006,-0.019925914,-0.332831055,1.119096934,-0.155391299,0.204351229
776.1,0.022953362,-0.029991667,-0.3451366,1.215023419,-0.088530371,0.185252886
776.2,0.020513631,-0.038678313,-0.354301048,1.302058812,-0.020329751,0.164239382
776.3,0.017987111,-0.045856293,-0.360268981,1.379933107,0.04841687,0.141638553
776.4,0.015402383,-0.051480605,-0.363014453,1.448385049,0.116975341,0.117738547
776.5,0.012819495,-0.055607194,-0.362547232,1.50712553,0.184697667,0.092763107
776.6,0.010299801,-0.058378211,-0.35891812,1.555838119,0.25101148,0.066876863
776.7,0.007918893,-0.059978815,-0.35222075,1.594220367,0.315375847,0.040220916
776.8,0.005730443,-0.060580676,-0.342588808,1.622054562,0.37722233,0.012965221
776.9,0.003760163,-0.060295058,-0.330188862,1.639276137,0.435908516,-0.014644581
777,0.002013797,-0.059155393,-0.315211236,1.646013798,0.490708111,-0.042267555
777.1,4.57E-04,-0.057136893,-0.29786222,1.642579494,0.540846075,-0.069485475
777.2,-9.34E-04,-0.05420311,-0.278360252,1.62941345,0.585565031,-0.09585118
777.3,-0.002181617,-0.050355584,-0.25693667,1.607010963,0.624194767,-0.120944961
777.4,-0.003297356,-0.045661335,-0.233839261,1.575864554,0.656193562,-0.144412531
777.5,-0.004278029,-0.040243695,-0.209335257,1.53644988,0.68114451,-0.165967274
777.6,-0.005130804,-0.034241033,-0.183710652,1.489258609,0.698712717,-0.185357834
777.7,-0.005867534,-0.027753764,-0.157264507,1.434859887,0.708588797,-0.202319408
777.8,-0.006537762,-0.020806164,-0.130299237,1.373955838,0.710450077,-0.216535246
777.9,-0.007209757,-0.013342564,-0.1031098,1.307399379,0.703963265,-0.227629901
778,-0.007968407,-0.005262917,-0.075975025,1.236160613,0.688833596,-0.23520274
778.1,-0.008872295,0.003513569,-0.049153885,1.16124411,0.664886045,-0.23889259
778.2,-0.009971973,0.012979312,-0.02288715,1.083585499,0.632151083,-0.23845303
778.3,-0.01125484,0.022989075,0.002596602,1.00395734,0.590924221,-0.233812103
778.4,-0.012676015,0.033250298,0.027073589,0.922917892,0.541775941,-0.225094594
778.5,-0.014168118,0.04335958,0.050319512,0.840821687,0.48550436,-0.212596748
778.6,-0.01563807,0.05287492,0.072109274,0.757886488,0.423044602,-0.196720894
778.7,-0.01703209,0.061398837,0.092222833,0.674294524,0.355364631,-0.17789245
778.8,-0.018306177,0.068641679,0.110455737,0.590284478,0.283385322,-0.156490613
778.9,-0.019463213,0.074442401,0.126630814,0.5062001,0.207951179,-0.132817951
779,-0.020523325,0.078743048,0.140606895,0.422477002,0.129856224,-0.107116976
779.1,-0.02151827,0.081534422,0.152281893,0.339580677,0.049902596,-0.079619015
779.2,-0.022459,0.082802481,0.161590365,0.257930862,-0.031043633,-0.050597191
779.3,-0.023344056,0.082500426,0.168498192,0.177848921,-0.112029296,-0.020396324
779.4,-0.024162724,0.080554431,0.172997838,0.099548186,-0.192032396,0.010570943
779.5,-0.024893483,0.07689089,0.175106547,0.023160341,-0.270006636,0.041852758
779.6,-0.025517724,0.071464184,0.174867356,-0.051227209,-0.344926341,0.072990717
779.7,-0.026018898,0.064268491,0.17235107,-0.123547663,-0.415811992,0.103538864
779.8,-0.026397675,0.055331431,0.167657008,-0.193754257,-0.481733989,0.133064571
779.9,-0.026634047,0.044699174,0.160911492,-0.261834528,-0.541806517,0.161139584
780,-0.026717936,0.03242526,0.152264512,-0.327823894,-0.595185993,0.187333359
780.1,-0.026622196,0.018569193,0.141886057,-0.391807905,-0.641081342,0.211215849
780.2,-0.026336319,0.003203377,0.129962531,-0.453912227,-0.678773848,0.232368959
780.3,-0.025835152,-0.013575427,0.116693907,-0.51428459,-0.707641589,0.250403219
780.4,-0.025119965,-0.031631356,0.102291243,-0.57307016,-0.727187509,0.264978176
780.5,-0.02418693,-0.050770746,0.086975177,-0.630378916,-0.737070686,0.275827611
780.6,-0.02306806,-0.070722678,0.070975873,-0.686246875,-0.737137654,0.28278688
780.7,-0.02181155,-0.09112953,0.054534613,-0.740603602,-0.727439959,0.285812014
780.8,-0.020474568,-0.11156124,0.037905543,-0.793266601,-0.708221515,0.284975849
780.9,-0.019128661,-0.131558471,0.021354968,-0.84397686,-0.679870146,0.280433293
781,-0.017823885,-0.150691785,0.005156044,-0.892466988,-0.64284924,0.27236612
781.1,-0.016594424,-0.168609105,-0.010420876,-0.93852957,-0.597642993,0.260934117
781.2,-0.01543982,-0.185045189,-0.025119025,-0.982044812,-0.544746753,0.24626119
781.3,-0.014357883,-0.199788472,-0.03870262,-1.022949321,-0.484707629,0.228465212
781.4,-0.013346369,-0.212628725,-0.050958091,-1.061164977,-0.418185322,0.207711882
781.5,-0.01242078,-0.223324165,-0.061690442,-1.096537139,-0.345986941,0.184253664
781.6,-0.011599794,-0.231615122,-0.070719304,-1.128827285,-0.269044033,0.158423223
781.7,-0.010896277,-0.2372787,-0.077879754,-1.157769465,-0.188338931,0.130581544
781.8,-0.010300898,-0.24018801,-0.083029536,-1.183153543,-0.104825921,0.101054223
781.9,-0.009775646,-0.240333372,-0.08605947,-1.204874611,-0.019398256,0.070100433
782,-0.009264131,-0.23778742,-0.086901035,-1.2229109,0.067078254,0.037937822
782.1,-0.008734782,-0.232635643,-0.085526647,-1.237241064,0.153691703,0.00480722
782.2,-0.008163567,-0.224919057,-0.081942775,-1.247756246,0.239427612,-0.028968183
782.3,-0.007553262,-0.214628299,-0.076180969,-1.254227424,0.323176084,-0.06297213
782.4,-0.006913123,-0.201752566,-0.068293038,-1.256351186,0.40380556,-0.096742639
782.5,-0.00623945,-0.18634858,-0.058353495,-1.253843012,0.480259362,-0.129846605
782.6,-0.005502568,-0.168580509,-0.046467012,-1.246513259,0.551616483,-0.161932246
782.7,-0.004661903,-0.148703672,-0.032774891,-1.234276655,0.617083419,-0.192726741
