time,linear_x,linear_y,linear_z,rotation_x,rotation_y,rotation_z
14.9,0.030601371,0.095528603,0.328371372,-0.217510562,0.273001567,-0.086256812
15,0.025966514,0.107670784,0.302920189,-0.261749764,0.23608781,-0.084270367
15.1,0.021346916,0.119194031,0.275388565,-0.30443858,0.197616729,-0.082100942
15.2,0.016837943,0.130084038,0.246114101,-0.345403654,0.158054633,-0.079872199
15.3,0.012504447,0.140327454,0.215402451,-0.384445949,0.117824112,-0.077668589
15.4,0.008388389,0.149905205,0.183514442,-0.421306825,0.077278081,-0.075512584
15.5,0.004482139,0.158787727,0.150678482,-0.455666946,0.036707871,-0.073368645
15.6,7.70E-04,0.166931152,0.117120113,-0.487182186,-0.003619232,-0.071173513
15.7,-0.002742898,0.174287796,0.083095398,-0.515537769,-0.043416638,-0.068875381
15.8,-0.006042611,0.180810928,0.048894253,-0.54048733,-0.082358394,-0.066457707
15.9,-0.009090554,0.186458588,0.014824238,-0.561854083,-0.120096724,-0.063932985
16,-0.011860024,0.191196442,-0.018827114,-0.57949422,-0.156306371,-0.061311433
16.1,-0.014354836,0.194986343,-0.051819477,-0.593250755,-0.190726109,-0.058567398
16.2,-0.016601693,0.197785378,-0.083959255,-0.602931747,-0.223167893,-0.055628629
16.3,-0.018642556,0.199539185,-0.115073357,-0.608333306,-0.253485476,-0.05239926
16.4,-0.020500313,0.200190544,-0.144967232,-0.60929631,-0.281521641,-0.048804356
16.5,-0.022167336,0.19968605,-0.17340723,-0.605762967,-0.307069243,-0.044828406
16.6,-0.023597848,0.197990417,-0.200128231,-0.597796085,-0.329873644,-0.040522328
16.7,-0.024746071,0.195083618,-0.224877987,-0.585546515,-0.349679245,-0.035972679
16.8,-0.025570046,0.190962791,-0.247463379,-0.569186344,-0.366294294,-0.031250023
16.9,-0.02609266,0.185628891,-0.267778072,-0.54884556,-0.379637709,-0.026366094
17,-0.026363503,0.179078102,-0.285797749,-0.524585956,-0.389742734,-0.021263136
17.1,-0.026462685,0.171299934,-0.301542912,-0.496424445,-0.396718491,-0.015839144
17.2,-0.026474129,0.162284851,-0.315038834,-0.464386803,-0.400693395,-0.009992433
17.3,-0.026443612,0.152026176,-0.326282177,-0.42856126,-0.40177027,-0.00366103
17.4,-0.026390206,0.140532494,-0.335240993,-0.389125989,-0.400010829,0.003160079
17.5,-0.026310097,0.127832413,-0.341863785,-0.34634614,-0.395447142,0.010424811
17.6,-0.026180398,0.113969803,-0.34610096,-0.300552363,-0.388103648,0.018053216
17.7,-0.025974404,0.099009514,-0.347913418,-0.252119758,-0.378013324,0.025946296
17.8,-0.025665414,0.083031654,-0.347278748,-0.20145699,-0.365222328,0.033992164
17.9,-0.025219094,0.066128731,-0.344185982,-0.149003672,-0.349788608,0.042066605
18,-0.024604928,0.04841423,-0.338640366,-0.095226564,-0.331782629,0.050035104
18.1,-0.023784768,0.030011177,-0.330665741,-0.040609303,-0.311294196,0.057760055
18.2,-0.022735726,0.011061668,-0.320314083,0.014362854,-0.288441743,0.065110973
18.3,-0.021450173,-0.008287907,-0.307666931,0.069216717,-0.263378151,0.071972691
18.4,-0.019924294,-0.027878284,-0.292836342,0.123499158,-0.236290795,0.078248995
18.5,-0.018165719,-0.047547817,-0.275958691,0.176781317,-0.207398814,0.083863571
18.6,-0.016197335,-0.067129135,-0.257197056,0.228663794,-0.176952045,0.088762117
18.7,-0.014061104,-0.086454868,-0.236740265,0.278784683,-0.145231526,0.092916026
18.8,-0.011798989,-0.105360985,-0.214796219,0.326825005,-0.112546043,0.096323503
18.9,-0.00946058,-0.123687267,-0.191584263,0.372503843,-0.079218688,0.099002071
19,-0.007103097,-0.141280174,-0.167312298,0.415559568,-0.045563185,0.100971407
19.1,-0.004753243,-0.157989502,-0.142165813,0.455724095,-0.011859386,0.102233078
19.2,-0.002418648,-0.173666954,-0.116297398,0.492705247,0.021658962,0.102758689
19.3,-9.17E-05,-0.18816328,-0.089841995,0.526189609,0.054796023,0.102494839
19.4,0.002239097,-0.201330662,-0.062935505,0.555867315,0.087368972,0.10138376
19.5,0.004573692,-0.213027954,-0.035736237,0.581466704,0.119180438,0.099388704
19.6,0.006893028,-0.223128319,-0.008431587,0.602781003,0.150003401,0.0965108
19.7,0.009158958,-0.231523037,0.018765774,0.619675583,0.179585057,0.092790108
19.8,0.011329521,-0.238123417,0.045635548,0.632077819,0.207663818,0.088294029
19.9,0.01335894,-0.242861748,0.071961727,0.63995991,0.233987633,0.083102745
20,0.015201438,-0.245690346,0.097540703,0.643327247,0.258324745,0.077299979
20.1,0.016830314,-0.246580124,0.122182693,0.64221446,0.280466991,0.070969968
20.2,0.018211234,-0.245522976,0.145713654,0.636683394,0.300232864,0.064195234
20.3,0.019332755,-0.242529392,0.167982903,0.626814838,0.317476211,0.057049555
20.4,0.020198692,-0.23762846,0.188871708,0.612693102,0.332098899,0.0495867
20.5,0.020824302,-0.230864048,0.20829567,0.594392623,0.34405848,0.04183197
20.6,0.021259178,-0.222290993,0.226198997,0.571975996,0.353362878,0.033784177
20.7,0.021549095,-0.211975574,0.242539253,0.545508533,0.360052008,0.025429423
20.8,0.021736015,-0.199996471,0.257270184,0.515080947,0.364175601,0.016759485
20.9,0.021858085,-0.186446667,0.270334568,0.480826855,0.365780189,0.007784144
21,0.021934379,-0.171435833,0.281670895,0.442925468,0.364909873,-0.001468362
21.1,0.021991599,-0.155086994,0.291216698,0.401591778,0.361615561,-0.010959019
21.2,0.022045005,-0.137535095,0.298917141,0.357067215,0.355959684,-0.02064354
21.3,0.022098411,-0.118923664,0.304713097,0.309623094,0.34800737,-0.030467156
21.4,0.022148002,-0.099405766,0.308532562,0.259578671,0.337807363,-0.040349476
21.5,0.022155631,-0.079145432,0.310278263,0.207321935,0.325375138,-0.050169567
21.6,0.022067893,-0.058321476,0.309835281,0.153316816,0.310692605,-0.059763555
21.7,0.021808494,-0.037125111,0.307089653,0.098086933,0.29372839,-0.068939701
21.8,0.021312583,-0.015757561,0.301956024,0.042181424,0.274469444,-0.077504858
21.9,0.020526756,0.005576134,0.294394341,-0.013861132,0.252947865,-0.085289293
22,0.019424308,0.026674271,0.284414139,-0.069535334,0.229251564,-0.092159196
22.1,0.017989982,0.047343254,0.272072163,-0.124373623,0.203518933,-0.098015549
22.2,0.016235221,0.067398071,0.257457104,-0.177941009,0.175927397,-0.102786943
22.3,0.014175285,0.0866642,0.240692463,-0.22983221,0.146687384,-0.106425606
22.4,0.011833061,0.104978561,0.221932259,-0.27967773,0.11604422,-0.108910315
22.5,0.00925814,0.122196198,0.201367702,-0.327154429,0.084282,-0.11025178
22.6,0.006511558,0.138186455,0.179220524,-0.371990672,0.051719907,-0.110492864
22.7,0.00365435,0.152840614,0.155729618,-0.413959036,0.018697621,-0.109699608
22.8,7.51E-04,0.166068077,0.131139603,-0.452860005,-0.014444586,-0.107946804
22.9,-0.002140175,0.17779541,0.105688896,-0.488506976,-0.047380582,-0.105306443
23,-0.00497831,0.187964439,0.079612103,-0.520722523,-0.079800982,-0.101845551
23.1,-0.007717263,0.196532249,0.053145256,-0.549347152,-0.111405922,-0.097632765
23.2,-0.010311257,0.203471184,0.026532021,-0.574251783,-0.141897233,-0.092746645
23.3,-0.012718331,0.208773613,2.04E-05,-0.595344421,-0.170979138,-0.087277951
23.4,-0.014896523,0.21244812,-0.026146564,-0.612563968,-0.198369024,-0.0813232
23.5,-0.016807686,0.214519501,-0.051741276,-0.625867789,-0.223812546,-0.074973733
23.6,-0.018436562,0.215025902,-0.076557789,-0.635219386,-0.247093886,-0.068307241
23.7,-0.019775521,0.214016914,-0.100413952,-0.640585353,-0.26803738,-0.061386058
23.8,-0.020828377,0.211551666,-0.123143826,-0.641939491,-0.286502503,-0.054261074
